time_s,cube_x_m,cube_y_m,error_dist_mm,lat_error_mm,state
4.965,0.34844,0.20608,228.384,7.91,PUSH
4.966,0.34843,0.20607,228.372,7.904,PUSH
4.967,0.34843,0.20606,228.361,7.899,PUSH
4.968,0.34843,0.20605,228.349,7.895,PUSH
4.969,0.34842,0.20604,228.339,7.889,PUSH
4.97,0.34842,0.20603,228.328,7.882,PUSH
4.971,0.34842,0.20602,228.316,7.876,PUSH
4.972,0.34841,0.20601,228.305,7.872,PUSH
4.973,0.34841,0.20599,228.293,7.868,PUSH
4.974,0.3484,0.20598,228.283,7.862,PUSH
4.975,0.3484,0.20597,228.271,7.856,PUSH
4.976,0.3484,0.20596,228.259,7.85,PUSH
4.977,0.3484,0.20595,228.249,7.846,PUSH
4.978,0.34839,0.20594,228.237,7.842,PUSH
4.979,0.34839,0.20593,228.226,7.836,PUSH
4.98,0.34838,0.20592,228.215,7.829,PUSH
4.981,0.34838,0.20591,228.204,7.825,PUSH
4.982,0.34838,0.2059,228.193,7.818,PUSH
4.983,0.34837,0.20589,228.181,7.812,PUSH
4.984,0.34837,0.20588,228.17,7.808,PUSH
4.985,0.34837,0.20586,228.158,7.804,PUSH
4.986,0.34836,0.20586,228.148,7.798,PUSH
4.987,0.34836,0.20584,228.137,7.791,PUSH
4.988,0.34835,0.20583,228.125,7.785,PUSH
4.989,0.34835,0.20582,228.114,7.781,PUSH
4.99,0.34835,0.20581,228.102,7.777,PUSH
4.991,0.34834,0.2058,228.092,7.771,PUSH
4.992,0.34834,0.20579,228.081,7.765,PUSH
4.993,0.34834,0.20578,228.068,7.759,PUSH
4.994,0.34834,0.20577,228.058,7.755,PUSH
4.995,0.34833,0.20576,228.046,7.751,PUSH
4.996,0.34833,0.20575,228.035,7.745,PUSH
4.997,0.34832,0.20574,228.024,7.738,PUSH
4.998,0.34832,0.20573,228.013,7.734,PUSH
4.999,0.34832,0.20572,228.002,7.728,PUSH
5.0,0.34831,0.2057,227.99,7.722,PUSH
5.001,0.34831,0.20569,227.98,7.717,PUSH
5.002,0.34831,0.20568,227.968,7.713,PUSH
5.003,0.3483,0.20567,227.958,7.707,PUSH
5.004,0.3483,0.20566,227.947,7.7,PUSH
5.005,0.3483,0.20565,227.935,7.694,PUSH
5.006,0.34829,0.20564,227.924,7.691,PUSH
5.007,0.34829,0.20563,227.912,7.687,PUSH
5.008,0.34829,0.20562,227.901,7.681,PUSH
5.009,0.34828,0.20561,227.89,7.674,PUSH
5.01,0.34828,0.2056,227.878,7.669,PUSH
5.011,0.34828,0.20559,227.868,7.665,PUSH
5.012,0.34827,0.20557,227.856,7.661,PUSH
5.013,0.34827,0.20556,227.845,7.655,PUSH
5.014,0.34826,0.20555,227.834,7.648,PUSH
5.015,0.34826,0.20554,227.823,7.644,PUSH
5.016,0.34826,0.20553,227.812,7.637,PUSH
5.017,0.34825,0.20552,227.8,7.632,PUSH
5.018,0.34825,0.20551,227.79,7.627,PUSH
5.019,0.34825,0.2055,227.778,7.623,PUSH
5.02,0.34824,0.20549,227.767,7.617,PUSH
5.021,0.34824,0.20548,227.757,7.61,PUSH
5.022,0.34824,0.20547,227.745,7.604,PUSH
5.023,0.34823,0.20546,227.734,7.601,PUSH
5.024,0.34823,0.20545,227.722,7.597,PUSH
5.025,0.34823,0.20544,227.712,7.591,PUSH
5.026,0.34822,0.20543,227.7,7.584,PUSH
5.027,0.34822,0.20541,227.688,7.579,PUSH
5.028,0.34822,0.2054,227.678,7.575,PUSH
5.029,0.34821,0.20539,227.666,7.571,PUSH
5.03,0.34821,0.20538,227.655,7.565,PUSH
5.031,0.3482,0.20537,227.644,7.559,PUSH
5.032,0.3482,0.20536,227.633,7.554,PUSH
5.033,0.3482,0.20535,227.622,7.548,PUSH
5.034,0.34819,0.20534,227.611,7.542,PUSH
5.035,0.34819,0.20533,227.6,7.538,PUSH
5.036,0.34819,0.20532,227.588,7.534,PUSH
5.037,0.34818,0.20531,227.578,7.528,PUSH
5.038,0.34818,0.2053,227.567,7.521,PUSH
5.039,0.34818,0.20529,227.555,7.515,PUSH
5.04,0.34817,0.20528,227.545,7.512,PUSH
5.041,0.34817,0.20526,227.533,7.508,PUSH
5.042,0.34817,0.20526,227.522,7.502,PUSH
5.043,0.34816,0.20524,227.511,7.496,PUSH
5.044,0.34816,0.20523,227.499,7.49,PUSH
5.045,0.34816,0.20522,227.488,7.486,PUSH
5.046,0.34815,0.20521,227.477,7.482,PUSH
5.047,0.34815,0.2052,227.466,7.476,PUSH
5.048,0.34815,0.20519,227.455,7.47,PUSH
5.049,0.34814,0.20518,227.442,7.464,PUSH
5.05,0.34814,0.20517,227.432,7.46,PUSH
5.051,0.34814,0.20516,227.42,7.456,PUSH
5.052,0.34813,0.20515,227.41,7.45,PUSH
5.053,0.34813,0.20514,227.398,7.444,PUSH
5.054,0.34813,0.20513,227.388,7.439,PUSH
5.055,0.34812,0.20512,227.377,7.433,PUSH
5.056,0.34812,0.2051,227.365,7.427,PUSH
5.057,0.34811,0.20509,227.355,7.423,PUSH
5.058,0.34811,0.20508,227.343,7.419,PUSH
5.059,0.34811,0.20507,227.333,7.413,PUSH
5.06,0.3481,0.20506,227.322,7.406,PUSH
5.061,0.3481,0.20505,227.31,7.401,PUSH
5.062,0.3481,0.20504,227.299,7.397,PUSH
5.063,0.34809,0.20503,227.288,7.393,PUSH
5.064,0.34809,0.20502,227.277,7.387,PUSH
5.065,0.34809,0.20501,227.266,7.381,PUSH
5.066,0.34808,0.205,227.254,7.375,PUSH
5.067,0.34808,0.20499,227.243,7.372,PUSH
5.068,0.34808,0.20498,227.231,7.368,PUSH
5.069,0.34807,0.20497,227.221,7.362,PUSH
5.07,0.34807,0.20495,227.209,7.356,PUSH
5.071,0.34807,0.20494,227.197,7.35,PUSH
5.072,0.34806,0.20493,227.187,7.346,PUSH
5.073,0.34806,0.20492,227.175,7.342,PUSH
5.074,0.34806,0.20491,227.164,7.336,PUSH
5.075,0.34805,0.2049,227.153,7.33,PUSH
5.076,0.34805,0.20489,227.142,7.325,PUSH
5.077,0.34804,0.20488,227.132,7.319,PUSH
5.078,0.34804,0.20487,227.12,7.313,PUSH
5.079,0.34804,0.20486,227.109,7.309,PUSH
5.08,0.34803,0.20485,227.098,7.305,PUSH
5.081,0.34803,0.20484,227.088,7.299,PUSH
5.082,0.34803,0.20483,227.077,7.293,PUSH
5.083,0.34802,0.20482,227.065,7.287,PUSH
5.084,0.34802,0.20481,227.054,7.283,PUSH
5.085,0.34802,0.20479,227.042,7.28,PUSH
5.086,0.34801,0.20478,227.032,7.274,PUSH
5.087,0.34801,0.20477,227.021,7.268,PUSH
5.088,0.34801,0.20476,227.009,7.262,PUSH
5.089,0.348,0.20475,226.998,7.258,PUSH
5.09,0.348,0.20474,226.986,7.255,PUSH
5.091,0.348,0.20473,226.976,7.249,PUSH
5.092,0.34799,0.20472,226.964,7.243,PUSH
5.093,0.34799,0.20471,226.952,7.237,PUSH
5.094,0.34799,0.2047,226.942,7.233,PUSH
5.095,0.34798,0.20469,226.93,7.229,PUSH
5.096,0.34798,0.20468,226.919,7.224,PUSH
5.097,0.34798,0.20467,226.908,7.217,PUSH
5.098,0.34797,0.20466,226.897,7.213,PUSH
5.099,0.34797,0.20465,226.887,7.207,PUSH
5.1,0.34796,0.20463,226.875,7.201,PUSH
5.101,0.34796,0.20462,226.865,7.197,PUSH
5.102,0.34796,0.20461,226.853,7.193,PUSH
5.103,0.34795,0.2046,226.843,7.187,PUSH
5.104,0.34795,0.20459,226.832,7.181,PUSH
5.105,0.34795,0.20458,226.82,7.175,PUSH
5.106,0.34794,0.20457,226.81,7.171,PUSH
5.107,0.34794,0.20456,226.798,7.168,PUSH
5.108,0.34794,0.20455,226.787,7.162,PUSH
5.109,0.34793,0.20454,226.776,7.156,PUSH
5.11,0.34793,0.20453,226.764,7.15,PUSH
5.111,0.34793,0.20452,226.753,7.147,PUSH
5.112,0.34792,0.20451,226.742,7.143,PUSH
5.113,0.34792,0.2045,226.731,7.137,PUSH
5.114,0.34792,0.20449,226.72,7.131,PUSH
5.115,0.34791,0.20447,226.708,7.126,PUSH
5.116,0.34791,0.20446,226.697,7.122,PUSH
5.117,0.34791,0.20445,226.686,7.118,PUSH
5.118,0.3479,0.20444,226.675,7.113,PUSH
5.119,0.3479,0.20443,226.664,7.106,PUSH
5.12,0.3479,0.20442,226.652,7.101,PUSH
5.121,0.34789,0.20441,226.641,7.097,PUSH
5.122,0.34789,0.2044,226.63,7.093,PUSH
5.123,0.34789,0.20439,226.619,7.087,PUSH
5.124,0.34788,0.20438,226.608,7.081,PUSH
5.125,0.34788,0.20437,226.596,7.075,PUSH
5.126,0.34788,0.20436,226.586,7.072,PUSH
5.127,0.34787,0.20434,226.574,7.067,PUSH
5.128,0.34787,0.20434,226.563,7.062,PUSH
5.129,0.34786,0.20432,226.552,7.056,PUSH
5.13,0.34786,0.20431,226.54,7.05,PUSH
5.131,0.34786,0.2043,226.53,7.046,PUSH
5.132,0.34785,0.20429,226.518,7.042,PUSH
5.133,0.34785,0.20428,226.507,7.037,PUSH
5.134,0.34785,0.20427,226.496,7.03,PUSH
5.135,0.34784,0.20426,226.484,7.025,PUSH
5.136,0.34784,0.20425,226.472,7.02,PUSH
5.137,0.34783,0.20424,226.463,7.008,PUSH
5.138,0.34783,0.20424,226.459,7.0,PUSH
5.139,0.34783,0.20423,226.452,6.993,PUSH
5.14,0.34783,0.20422,226.444,6.988,PUSH
5.141,0.34783,0.20421,226.435,6.985,PUSH
5.142,0.34783,0.2042,226.424,6.982,PUSH
5.143,0.34782,0.20419,226.411,6.975,PUSH
5.144,0.34782,0.20418,226.403,6.974,PUSH
5.145,0.34782,0.20417,226.397,6.969,PUSH
5.146,0.34782,0.20417,226.391,6.963,PUSH
5.147,0.34782,0.20416,226.385,6.958,PUSH
5.148,0.34782,0.20415,226.377,6.952,PUSH
5.149,0.34782,0.20414,226.368,6.947,PUSH
5.15,0.34782,0.20413,226.357,6.942,PUSH
5.151,0.34781,0.20412,226.349,6.934,PUSH
5.152,0.34781,0.20412,226.345,6.928,PUSH
5.153,0.34781,0.20412,226.341,6.922,PUSH
5.154,0.34781,0.20411,226.334,6.917,PUSH
5.155,0.34781,0.2041,226.326,6.915,PUSH
5.156,0.34781,0.20409,226.315,6.908,PUSH
5.157,0.34781,0.20408,226.308,6.902,PUSH
5.158,0.34781,0.20407,226.303,6.897,PUSH
5.159,0.34781,0.20407,226.297,6.892,PUSH
5.16,0.34781,0.20406,226.291,6.888,PUSH
5.161,0.34781,0.20405,226.28,6.882,PUSH
5.162,0.34781,0.20404,226.272,6.876,PUSH
5.163,0.34781,0.20404,226.268,6.871,PUSH
5.164,0.34781,0.20403,226.262,6.867,PUSH
5.165,0.34781,0.20402,226.255,6.863,PUSH
5.166,0.34781,0.20401,226.248,6.861,PUSH
5.167,0.34781,0.204,226.237,6.859,PUSH
5.168,0.34781,0.20399,226.23,6.857,PUSH
5.169,0.34781,0.20399,226.224,6.854,PUSH
5.17,0.34781,0.20398,226.217,6.848,PUSH
5.171,0.34781,0.20398,226.212,6.841,PUSH
5.172,0.3478,0.20396,226.201,6.834,PUSH
5.173,0.3478,0.20395,226.191,6.831,PUSH
5.174,0.34781,0.20394,226.181,6.83,PUSH
5.175,0.34781,0.20393,226.174,6.829,PUSH
5.176,0.34781,0.20392,226.167,6.827,PUSH
5.177,0.3478,0.20391,226.156,6.824,PUSH
5.178,0.3478,0.20391,226.149,6.821,PUSH
5.179,0.34781,0.2039,226.142,6.819,PUSH
5.18,0.34781,0.20389,226.137,6.817,PUSH
5.181,0.34781,0.20388,226.13,6.813,PUSH
5.182,0.3478,0.20388,226.123,6.81,PUSH
5.183,0.3478,0.20387,226.111,6.805,PUSH
5.184,0.3478,0.20386,226.103,6.8,PUSH
5.185,0.3478,0.20385,226.098,6.796,PUSH
5.186,0.3478,0.20384,226.093,6.793,PUSH
5.187,0.3478,0.20384,226.085,6.79,PUSH
5.188,0.3478,0.20383,226.078,6.789,PUSH
5.189,0.3478,0.20382,226.067,6.785,PUSH
5.19,0.3478,0.20381,226.061,6.78,PUSH
5.191,0.3478,0.2038,226.055,6.777,PUSH
5.192,0.3478,0.2038,226.049,6.772,PUSH
5.193,0.3478,0.20378,226.037,6.768,PUSH
5.194,0.3478,0.20377,226.028,6.769,PUSH
5.195,0.3478,0.20377,226.022,6.767,PUSH
5.196,0.3478,0.20376,226.016,6.763,PUSH
5.197,0.3478,0.20375,226.01,6.757,PUSH
5.198,0.3478,0.20375,226.004,6.752,PUSH
5.199,0.3478,0.20373,225.993,6.746,PUSH
5.2,0.3478,0.20372,225.98,6.74,PUSH
5.201,0.34779,0.20372,225.973,6.726,PUSH
5.202,0.34779,0.20371,225.971,6.721,PUSH
5.203,0.3478,0.20371,225.968,6.718,PUSH
5.204,0.3478,0.2037,225.963,6.717,PUSH
5.205,0.3478,0.20369,225.957,6.716,PUSH
5.206,0.3478,0.20369,225.95,6.714,PUSH
5.207,0.3478,0.20368,225.942,6.712,PUSH
5.208,0.3478,0.20367,225.934,6.709,PUSH
5.209,0.3478,0.20366,225.926,6.705,PUSH
5.21,0.3478,0.20365,225.913,6.7,PUSH
5.211,0.3478,0.20364,225.905,6.697,PUSH
5.212,0.3478,0.20363,225.898,6.695,PUSH
5.213,0.3478,0.20362,225.891,6.692,PUSH
5.214,0.3478,0.20361,225.885,6.688,PUSH
5.215,0.3478,0.2036,225.874,6.684,PUSH
5.216,0.34781,0.20359,225.863,6.684,PUSH
5.217,0.34781,0.20358,225.856,6.683,PUSH
5.218,0.34781,0.20357,225.849,6.681,PUSH
5.219,0.34781,0.20356,225.842,6.677,PUSH
5.22,0.34781,0.20355,225.83,6.672,PUSH
5.221,0.34781,0.20354,225.823,6.668,PUSH
5.222,0.34781,0.20354,225.816,6.665,PUSH
5.223,0.34781,0.20352,225.804,6.662,PUSH
5.224,0.34781,0.20351,225.798,6.658,PUSH
5.225,0.34781,0.20351,225.791,6.653,PUSH
5.226,0.34781,0.2035,225.788,6.648,PUSH
5.227,0.34781,0.2035,225.784,6.644,PUSH
5.228,0.34781,0.20349,225.774,6.64,PUSH
5.229,0.34781,0.20347,225.759,6.637,PUSH
5.23,0.34781,0.20346,225.75,6.631,PUSH
5.231,0.34781,0.20346,225.743,6.627,PUSH
5.232,0.34781,0.20345,225.74,6.624,PUSH
5.233,0.34781,0.20345,225.737,6.621,PUSH
5.234,0.34781,0.20344,225.731,6.619,PUSH
5.235,0.34781,0.20343,225.72,6.616,PUSH
5.236,0.34782,0.20342,225.713,6.615,PUSH
5.237,0.34782,0.20341,225.705,6.614,PUSH
5.238,0.34782,0.2034,225.698,6.614,PUSH
5.239,0.34782,0.20339,225.691,6.612,PUSH
5.24,0.34782,0.20338,225.679,6.609,PUSH
5.241,0.34782,0.20337,225.671,6.608,PUSH
5.242,0.34782,0.20336,225.665,6.607,PUSH
5.243,0.34783,0.20335,225.658,6.606,PUSH
5.244,0.34783,0.20334,225.652,6.604,PUSH
5.245,0.34783,0.20333,225.64,6.602,PUSH
5.246,0.34783,0.20332,225.633,6.6,PUSH
5.247,0.34783,0.20331,225.627,6.599,PUSH
5.248,0.34783,0.20331,225.621,6.6,PUSH
5.249,0.34784,0.2033,225.614,6.601,PUSH
5.25,0.34784,0.20329,225.605,6.602,PUSH
5.251,0.34783,0.20327,225.592,6.601,PUSH
5.252,0.34784,0.20326,225.582,6.606,PUSH
5.253,0.34784,0.20325,225.577,6.607,PUSH
5.254,0.34784,0.20325,225.571,6.605,PUSH
5.255,0.34784,0.20324,225.566,6.602,PUSH
5.256,0.34784,0.20323,225.558,6.602,PUSH
5.257,0.34784,0.20322,225.549,6.602,PUSH
5.258,0.34784,0.20321,225.539,6.602,PUSH
5.259,0.34784,0.2032,225.532,6.6,PUSH
5.26,0.34784,0.2032,225.527,6.599,PUSH
5.261,0.34784,0.20319,225.522,6.6,PUSH
5.262,0.34785,0.20318,225.517,6.6,PUSH
5.263,0.34785,0.20318,225.51,6.6,PUSH
5.264,0.34785,0.20317,225.502,6.6,PUSH
5.265,0.34785,0.20316,225.493,6.602,PUSH
5.266,0.34785,0.20314,225.481,6.601,PUSH
5.267,0.34785,0.20314,225.473,6.6,PUSH
5.268,0.34785,0.20313,225.468,6.601,PUSH
5.269,0.34785,0.20312,225.462,6.602,PUSH
5.27,0.34786,0.20311,225.456,6.603,PUSH
5.271,0.34786,0.2031,225.449,6.603,PUSH
5.272,0.34786,0.20309,225.44,6.604,PUSH
5.273,0.34786,0.20308,225.432,6.606,PUSH
5.274,0.34786,0.20307,225.42,6.606,PUSH
5.275,0.34786,0.20306,225.412,6.604,PUSH
5.276,0.34786,0.20306,225.405,6.6,PUSH
5.277,0.34786,0.20305,225.402,6.599,PUSH
5.278,0.34786,0.20304,225.397,6.599,PUSH
5.279,0.34786,0.20303,225.39,6.601,PUSH
5.28,0.34786,0.20302,225.378,6.601,PUSH
5.281,0.34787,0.20301,225.368,6.605,PUSH
5.282,0.34787,0.203,225.362,6.608,PUSH
5.283,0.34787,0.20299,225.356,6.609,PUSH
5.284,0.34787,0.20298,225.347,6.609,PUSH
5.285,0.34788,0.20297,225.34,6.609,PUSH
5.286,0.34787,0.20296,225.329,6.608,PUSH
5.287,0.34788,0.20295,225.319,6.612,PUSH
5.288,0.34788,0.20294,225.312,6.615,PUSH
5.289,0.34788,0.20293,225.304,6.616,PUSH
5.29,0.34788,0.20292,225.297,6.616,PUSH
5.291,0.34788,0.20291,225.289,6.617,PUSH
5.292,0.34789,0.2029,225.279,6.619,PUSH
5.293,0.34789,0.20289,225.269,6.622,PUSH
5.294,0.34789,0.20288,225.257,6.623,PUSH
5.295,0.34789,0.20287,225.25,6.621,PUSH
5.296,0.34788,0.20286,225.243,6.618,PUSH
5.297,0.34789,0.20286,225.238,6.617,PUSH
5.298,0.34789,0.20285,225.233,6.618,PUSH
5.299,0.34789,0.20284,225.225,6.62,PUSH
5.3,0.34789,0.20283,225.215,6.623,PUSH
5.301,0.3479,0.20281,225.204,6.627,PUSH
5.302,0.3479,0.2028,225.195,6.631,PUSH
5.303,0.3479,0.20279,225.185,6.635,PUSH
5.304,0.3479,0.20278,225.173,6.636,PUSH
5.305,0.3479,0.20277,225.165,6.634,PUSH
5.306,0.3479,0.20276,225.16,6.634,PUSH
5.307,0.34791,0.20275,225.154,6.636,PUSH
5.308,0.34791,0.20274,225.147,6.638,PUSH
5.309,0.34791,0.20273,225.139,6.64,PUSH
5.31,0.34791,0.20272,225.131,6.643,PUSH
5.311,0.34791,0.20271,225.122,6.646,PUSH
5.312,0.34791,0.2027,225.112,6.648,PUSH
5.313,0.34792,0.20269,225.104,6.652,PUSH
5.314,0.34792,0.20268,225.094,6.655,PUSH
5.315,0.34792,0.20267,225.081,6.656,PUSH
5.316,0.34792,0.20265,225.071,6.662,PUSH
5.317,0.34792,0.20265,225.066,6.664,PUSH
5.318,0.34792,0.20264,225.06,6.664,PUSH
5.319,0.34792,0.20263,225.054,6.663,PUSH
5.32,0.34792,0.20262,225.047,6.664,PUSH
5.321,0.34793,0.20261,225.037,6.667,PUSH
5.322,0.34793,0.2026,225.027,6.671,PUSH
5.323,0.34793,0.20259,225.017,6.675,PUSH
5.324,0.34793,0.20258,225.003,6.676,PUSH
5.325,0.34793,0.20256,224.993,6.682,PUSH
5.326,0.34793,0.20256,224.988,6.685,PUSH
5.327,0.34793,0.20255,224.982,6.684,PUSH
5.328,0.34793,0.20254,224.976,6.683,PUSH
5.329,0.34793,0.20253,224.968,6.684,PUSH
5.33,0.34793,0.20252,224.959,6.687,PUSH
5.331,0.34794,0.20251,224.949,6.691,PUSH
5.332,0.34794,0.2025,224.937,6.692,PUSH
5.333,0.34794,0.20249,224.929,6.691,PUSH
5.334,0.34793,0.20248,224.922,6.689,PUSH
5.335,0.34793,0.20248,224.919,6.688,PUSH
5.336,0.34794,0.20247,224.914,6.689,PUSH
5.337,0.34794,0.20246,224.906,6.692,PUSH
5.338,0.34794,0.20245,224.896,6.695,PUSH
5.339,0.34794,0.20244,224.884,6.696,PUSH
5.34,0.34794,0.20243,224.876,6.697,PUSH
5.341,0.34794,0.20242,224.869,6.697,PUSH
5.342,0.34795,0.20241,224.864,6.699,PUSH
5.343,0.34795,0.2024,224.857,6.701,PUSH
5.344,0.34796,0.20239,224.849,6.704,PUSH
5.345,0.34796,0.20238,224.84,6.708,PUSH
5.346,0.34796,0.20237,224.831,6.713,PUSH
5.347,0.34797,0.20235,224.821,6.718,PUSH
5.348,0.34797,0.20234,224.812,6.721,PUSH
5.349,0.34797,0.20233,224.803,6.724,PUSH
5.35,0.34797,0.20232,224.794,6.727,PUSH
5.351,0.34798,0.20231,224.781,6.729,PUSH
5.352,0.34797,0.2023,224.774,6.728,PUSH
5.353,0.34798,0.20229,224.768,6.729,PUSH
5.354,0.34798,0.20228,224.762,6.731,PUSH
5.355,0.34798,0.20227,224.755,6.733,PUSH
5.356,0.34798,0.20226,224.747,6.737,PUSH
5.357,0.34799,0.20225,224.739,6.741,PUSH
5.358,0.34799,0.20224,224.73,6.745,PUSH
5.359,0.34799,0.20223,224.722,6.75,PUSH
5.36,0.34799,0.20222,224.714,6.753,PUSH
5.361,0.348,0.20221,224.705,6.757,PUSH
5.362,0.348,0.2022,224.697,6.76,PUSH
5.363,0.348,0.20219,224.688,6.764,PUSH
5.364,0.348,0.20218,224.68,6.768,PUSH
5.365,0.34801,0.20217,224.67,6.772,PUSH
5.366,0.34801,0.20216,224.662,6.775,PUSH
5.367,0.34801,0.20215,224.654,6.778,PUSH
5.368,0.34802,0.20213,224.644,6.782,PUSH
5.369,0.34802,0.20212,224.635,6.787,PUSH
5.37,0.34802,0.20211,224.626,6.79,PUSH
5.371,0.34802,0.2021,224.617,6.794,PUSH
5.372,0.34803,0.20209,224.608,6.798,PUSH
5.373,0.34803,0.20208,224.599,6.802,PUSH
5.374,0.34803,0.20206,224.59,6.805,PUSH
5.375,0.34804,0.20205,224.581,6.809,PUSH
5.376,0.34804,0.20204,224.572,6.813,PUSH
5.377,0.34804,0.20203,224.564,6.817,PUSH
5.378,0.34804,0.20202,224.555,6.82,PUSH
5.379,0.34805,0.20201,224.546,6.824,PUSH
5.38,0.34805,0.202,224.537,6.829,PUSH
5.381,0.34805,0.20199,224.528,6.834,PUSH
5.382,0.34805,0.20197,224.515,6.836,PUSH
5.383,0.34805,0.20196,224.507,6.834,PUSH
5.384,0.34805,0.20196,224.502,6.836,PUSH
5.385,0.34806,0.20195,224.497,6.84,PUSH
5.386,0.34806,0.20194,224.49,6.844,PUSH
5.387,0.34806,0.20193,224.483,6.848,PUSH
5.388,0.34806,0.20192,224.475,6.852,PUSH
5.389,0.34807,0.20191,224.467,6.856,PUSH
5.39,0.34807,0.2019,224.459,6.861,PUSH
5.391,0.34807,0.20189,224.45,6.864,PUSH
5.392,0.34807,0.20188,224.442,6.868,PUSH
5.393,0.34807,0.20187,224.433,6.872,PUSH
5.394,0.34808,0.20186,224.425,6.876,PUSH
5.395,0.34808,0.20185,224.416,6.879,PUSH
5.396,0.34808,0.20184,224.408,6.883,PUSH
5.397,0.34809,0.20183,224.399,6.886,PUSH
5.398,0.34809,0.20182,224.39,6.89,PUSH
5.399,0.34809,0.2018,224.381,6.894,PUSH
5.4,0.34809,0.20179,224.371,6.898,PUSH
5.401,0.3481,0.20178,224.363,6.901,PUSH
5.402,0.3481,0.20177,224.353,6.905,PUSH
5.403,0.3481,0.20176,224.344,6.91,PUSH
5.404,0.34811,0.20174,224.334,6.914,PUSH
5.405,0.34811,0.20173,224.325,6.918,PUSH
5.406,0.34811,0.20172,224.316,6.921,PUSH
5.407,0.34812,0.20171,224.306,6.925,PUSH
5.408,0.34812,0.2017,224.297,6.931,PUSH
5.409,0.34812,0.20168,224.287,6.936,PUSH
5.41,0.34812,0.20167,224.274,6.939,PUSH
5.411,0.34813,0.20166,224.265,6.947,PUSH
5.412,0.34813,0.20165,224.261,6.95,PUSH
5.413,0.34813,0.20164,224.255,6.951,PUSH
5.414,0.34813,0.20163,224.245,6.953,PUSH
5.415,0.34813,0.20163,224.239,6.956,PUSH
5.416,0.34813,0.20162,224.231,6.959,PUSH
5.417,0.34814,0.20161,224.222,6.963,PUSH
5.418,0.34814,0.20159,224.211,6.968,PUSH
5.419,0.34814,0.20158,224.202,6.975,PUSH
5.42,0.34814,0.20157,224.192,6.98,PUSH
5.421,0.34815,0.20156,224.183,6.985,PUSH
5.422,0.34815,0.20155,224.174,6.989,PUSH
5.423,0.34815,0.20153,224.164,6.993,PUSH
5.424,0.34816,0.20152,224.156,6.999,PUSH
5.425,0.34816,0.20151,224.146,7.003,PUSH
5.426,0.34816,0.2015,224.137,7.007,PUSH
5.427,0.34817,0.20149,224.127,7.01,PUSH
5.428,0.34817,0.20147,224.117,7.014,PUSH
5.429,0.34817,0.20146,224.108,7.018,PUSH
5.43,0.34818,0.20145,224.098,7.023,PUSH
5.431,0.34818,0.20144,224.089,7.028,PUSH
5.432,0.34818,0.20142,224.078,7.032,PUSH
5.433,0.34818,0.20141,224.069,7.036,PUSH
5.434,0.34819,0.2014,224.06,7.04,PUSH
5.435,0.34819,0.20139,224.049,7.044,PUSH
5.436,0.34819,0.20137,224.04,7.05,PUSH
5.437,0.3482,0.20136,224.03,7.055,PUSH
5.438,0.3482,0.20135,224.017,7.057,PUSH
5.439,0.3482,0.20134,224.009,7.056,PUSH
5.44,0.3482,0.20133,224.003,7.058,PUSH
5.441,0.3482,0.20132,223.997,7.062,PUSH
5.442,0.3482,0.20131,223.99,7.067,PUSH
5.443,0.34821,0.2013,223.982,7.071,PUSH
5.444,0.34821,0.20129,223.974,7.075,PUSH
5.445,0.34821,0.20128,223.965,7.079,PUSH
5.446,0.34821,0.20127,223.955,7.083,PUSH
5.447,0.34822,0.20126,223.946,7.089,PUSH
5.448,0.34822,0.20125,223.936,7.094,PUSH
5.449,0.34822,0.20124,223.928,7.098,PUSH
5.45,0.34822,0.20123,223.919,7.102,PUSH
5.451,0.34823,0.20121,223.909,7.106,PUSH
5.452,0.34823,0.2012,223.9,7.112,PUSH
5.453,0.34824,0.20119,223.891,7.116,PUSH
5.454,0.34824,0.20118,223.881,7.12,PUSH
5.455,0.34824,0.20116,223.872,7.124,PUSH
5.456,0.34824,0.20115,223.863,7.128,PUSH
5.457,0.34825,0.20114,223.854,7.132,PUSH
5.458,0.34825,0.20113,223.844,7.137,PUSH
5.459,0.34826,0.20112,223.835,7.142,PUSH
5.46,0.34826,0.2011,223.825,7.146,PUSH
5.461,0.34826,0.20109,223.816,7.151,PUSH
5.462,0.34827,0.20108,223.807,7.154,PUSH
5.463,0.34827,0.20107,223.797,7.159,PUSH
5.464,0.34827,0.20106,223.788,7.165,PUSH
5.465,0.34828,0.20104,223.778,7.171,PUSH
5.466,0.34828,0.20103,223.769,7.175,PUSH
5.467,0.34828,0.20102,223.759,7.179,PUSH
5.468,0.34829,0.20101,223.75,7.185,PUSH
5.469,0.34829,0.20099,223.741,7.189,PUSH
5.47,0.3483,0.20098,223.732,7.194,PUSH
5.471,0.3483,0.20097,223.723,7.198,PUSH
5.472,0.3483,0.20096,223.714,7.203,PUSH
5.473,0.34831,0.20095,223.705,7.208,PUSH
5.474,0.34831,0.20094,223.697,7.213,PUSH
5.475,0.34831,0.20092,223.688,7.217,PUSH
5.476,0.34832,0.20091,223.679,7.222,PUSH
5.477,0.34832,0.2009,223.671,7.226,PUSH
5.478,0.34832,0.20089,223.662,7.231,PUSH
5.479,0.34833,0.20088,223.653,7.237,PUSH
5.48,0.34833,0.20087,223.644,7.242,PUSH
5.481,0.34833,0.20086,223.636,7.247,PUSH
